Date,month,year,home_team,away_team,home_team_av_points,away_team_av_points,home_team_av_points_conceded,away_team_av_points_conceded,home_current_pos,away_current_pos,home_last_yr_pos,away_last_yr_pos,home_prev_game_perf,away_prev_game_perf,home_team_form,away_team_form,home_team_home_form,away_team_away_form,home_team_rest_time,away_team_rest_time,h2h_form,match_importance,home_win_percentage,away_win_percentage,result
20,2,2019,Rzeszow,Gdansk,23.28902905,22.43928016,22.03308921,22.39901693,9,8,4,3,1,0,0.537139355,-0.050570975,-0.091280384,0.749838438,4,3,0.4,0,36.84210526,47.05882353,1
20,2,2019,Zawiercie,Bedzin,23.4963975,20.70178208,23.33613287,25.04020971,4,14,10,13,0,0,0.396550067,-2.627601043,1.411165594,-2.249219584,7,5,0.2,0,63.15789474,5.263157895,1
20,2,2019,Jastrzebski,Olsztyn,23.34256879,22.07487715,22.03419049,23.03536569,3,10,6,5,1,0,1.04746725,-0.656886027,0.692378358,-0.530412544,3,5,0.4,0,73.68421053,31.57894737,0
20,2,2019,Cuprum,Kedzierzyn-Kozle,21.9180204,23.98668152,22.30948509,21.48043974,12,1,8,1,0,0,-0.319870372,1.351855765,-0.225872384,2.170371584,3,4,-0.6,0,31.57894737,94.44444444,0
20,2,2019,GKS Katowice,Bydgoszcz,23.34750622,21.67217953,22.33350377,23.62452674,6,11,11,14,1,1,0.651416909,-0.994867629,1.377785344,-1.320825856,4,5,-0.4,0,50,31.57894737,1
21,2,2019,Verva Warszawa,Belchatow,23.98776362,23.4911778,20.47868509,22.99474467,2,7,7,2,1,1,1.697683475,-0.046831277,1.93225472,-0.75723264,6,4,-0.6,0,73.68421053,50,0
23,2,2019,Kedzierzyn-Kozle,Verva Warszawa,24.18934522,23.5502109,21.31768512,20.86294807,1,2,1,7,1,0,1.681484612,1.15814678,1.006946816,0.555221852,3,2,0.4,0,94.73684211,70,0
24,2,2019,Gdansk,Cuprum,22.40142413,21.66774965,22.81921355,22.84758807,9,12,3,8,0,0,-0.44045678,-0.855896297,-1.0589952,-1.030291661,4,4,0.6,0,44.44444444,30,1
24,2,2019,Belchatow,Zawiercie,23.27294224,23.747118,22.75579574,23.2689063,7,4,2,10,1,1,0.162534978,0.717240053,0.685918003,-0.446802944,3,4,-0.4,0,52.63157895,65,1
24,2,2019,Olsztyn,Rzeszow,22.41990172,23.53122324,23.14829255,22.07647137,10,9,5,4,1,1,-0.325508822,0.829711484,-0.357859021,0.155032678,4,4,0.2,0,35,40,1
25,2,2019,Bydgoszcz,Jastrzebski,21.13774362,23.39405503,23.74962139,22.38735239,11,3,14,6,0,0,-1.195894103,0.6379738,-0.58648023,1.05083392,5,5,0.6,0,30,70,0
26,2,2019,Bedzin,Czarni Radom,21.16142567,21.93217734,24.98216777,23.20291492,14,5,13,9,0,0,-2.502080835,-0.237512493,-1.994641203,-1.039831347,6,7,-0.6,0,5,60,0
2,3,2019,GKS Katowice,Bedzin,23.52800497,21.12914053,21.66680302,25.13573422,7,14,11,13,1,0,0.921133527,-2.401664668,1.502228275,-2.199375667,7,4,0.2,0,52.38095238,4.761904762,1
2,3,2019,Czarni Radom,Belchatow,22.69574187,22.73835379,22.76233194,22.28463659,5,7,9,2,1,1,0.209990005,0.330027983,1.021200179,-0.405786112,4,6,-0.4,0,61.9047619,55,0
2,3,2019,Verva Warszawa,Gdansk,23.74016872,22.9211393,20.99035846,22.1220375,2,8,7,3,1,1,1.326517424,0.247634576,1.345803776,0.199870751,7,6,0.4,0,71.42857143,47.36842105,1
3,3,2019,Rzeszow,Jastrzebski,22.95831193,23.71524402,22.6611771,22.04321524,9,3,4,6,0,1,0.063769187,1.11037904,0.326975693,1.440667136,7,6,-0.4,0,38.0952381,71.42857143,1
3,3,2019,Zawiercie,Kedzierzyn-Kozle,23.0776944,23.65147617,22.73512504,21.9541481,4,1,10,1,0,0,0.373792043,0.945187689,1.528932475,2.336297267,7,7,-0.4,0,61.9047619,90,0
3,3,2019,Cuprum,Olsztyn,21.20086639,22.93592137,23.27807046,22.65196737,12,10,8,5,0,1,-1.284717038,0.339592942,-0.780697907,-0.224330035,7,7,0.2,0,28.57142857,38.0952381,0
6,3,2019,Gdansk,Kedzierzyn-Kozle,21.93691144,23.77118094,22.69763,21.61331848,10,1,3,1,0,1,-0.401892339,1.156150151,-0.24719616,2.269037814,4,3,-0.6,0,45,90.47619048,1
7,3,2019,Jastrzebski,Cuprum,22.90552855,21.36069311,22.6345722,23.32245637,3,12,6,8,0,0,0.288303232,-1.42777363,0.353902686,-1.424233329,4,4,0.2,0,68.18181818,27.27272727,1
8,3,2019,Belchatow,GKS Katowice,22.43068303,22.90240398,21.86770927,20.97344242,6,7,2,11,1,1,0.464022386,0.936906822,0.748734403,-0.956691784,6,6,-0.6,0,57.14285714,54.54545455,1
8,3,2019,Gdansk,Zawiercie,22.49952915,22.51215552,22.658104,23.03810003,8,4,3,10,1,0,0.078486129,-0.100966366,0.202243072,-0.557442355,2,5,-0.2,0,47.61904762,59.09090909,0
9,3,2019,Olsztyn,Verva Warszawa,23.0487371,23.99213497,22.5215739,20.39228676,10,2,5,7,1,1,0.671674354,1.661213939,0.313712783,0.844177482,6,7,-0.4,0,40.90909091,72.72727273,0
11,3,2019,Kedzierzyn-Kozle,Czarni Radom,23.51694475,22.1965935,22.24065478,22.44986555,1,5,1,9,0,0,0.524920121,-0.032007996,0.405557453,-0.431865078,5,7,0.6,0,86.36363636,59.09090909,1
11,3,2019,Bydgoszcz,Rzeszow,21.04352823,23.36664954,23.99969711,22.06227501,11,9,14,4,0,1,-1.556715283,0.65101535,-1.069184184,-0.475973857,7,7,-0.2,0,28.57142857,40.90909091,0
12,3,2019,Gdansk,Belchatow,22.54962332,22.84454643,23.0764832,21.64416742,9,6,3,2,0,1,-0.337211097,0.771217909,-0.238205542,-0.12462889,4,4,-0.2,0,45.45454545,59.09090909,0
15,3,2019,Cuprum,Rzeszow,20.75522116,23.54331963,23.65796509,21.44982001,12,8,8,4,0,1,-1.742218904,0.92081228,-1.024558326,0.019220914,7,4,-0.6,0,26.08695652,43.47826087,1
16,3,2019,Bedzin,Bydgoszcz,20.54331243,20.63482258,24.18858737,24.04975769,14,12,13,14,0,0,-2.121331734,-1.645372226,-1.995712963,-1.456660685,7,5,-0.6,0,4.545454545,27.27272727,0
16,3,2019,GKS Katowice,Kedzierzyn-Kozle,22.47192318,23.7135558,21.67875393,22.39252383,7,1,11,1,0,1,0.349525458,0.819936097,1.40178262,1.415230251,7,5,-0.4,0,52.17391304,86.95652174,0
16,3,2019,Czarni Radom,Gdansk,22.3572748,22.47969866,22.85989244,22.82118656,6,9,9,3,0,0,-0.425606397,-0.469768878,0.616960143,-0.440103399,5,4,0.6,0,56.52173913,43.47826087,1
17,3,2019,Zawiercie,Olsztyn,22.95972442,22.58898968,22.98048003,22.76725912,4,10,10,5,1,0,0.319226907,0.137339483,0.82314598,0.220535972,7,7,0.2,0,60.86956522,39.13043478,1
18,3,2019,Verva Warszawa,Jastrzebski,23.94370798,23.32442284,20.46382941,21.77432442,2,3,7,6,1,1,1.728971151,0.830642586,1.676643021,0.552533709,7,7,0.2,0,73.91304348,69.56521739,1
19,3,2019,GKS Katowice,Jastrzebski,22.17753855,22.72620494,22.29300315,22.55279287,7,3,11,6,0,0,-0.120379634,0.064514068,0.721426096,-0.157973033,3,1,-0.6,0,50,66.66666667,0
20,3,2019,Rzeszow,Czarni Radom,23.50132237,22.88581984,22.35985601,22.68791395,8,5,4,9,0,1,0.136649824,0.259514883,0.861580554,-0.745492062,5,4,0.4,0,41.66666667,58.33333333,1
21,3,2019,Verva Warszawa,Bydgoszcz,24.28829972,21.40785807,20.4377302,23.48980615,2,11,7,14,1,1,1.983176921,-0.916297781,1.941314417,-0.765328548,3,5,0.4,0,75,30.43478261,1
23,3,2019,Cuprum,Zawiercie,21.80417692,23.36777953,23.59303874,22.25105069,12,4,8,10,1,1,-0.793775123,0.855381526,-0.219646661,-0.045953884,7,6,-0.4,0,29.16666667,62.5,0
23,3,2019,Gdansk,Bedzin,22.38375893,20.68464994,23.25694925,24.2508699,9,14,3,13,0,0,-0.975815102,-2.097065387,-0.390564434,-1.959500534,7,7,0.6,0,41.66666667,4.347826087,0
24,3,2019,Kedzierzyn-Kozle,Belchatow,23.92084464,22.63563714,22.11401906,21.75533393,1,6,1,2,1,1,1.055948878,0.816974327,0.724445962,0.100296888,7,7,0.4,0,87.5,60.86956522,1
27,3,2019,Jastrzebski,Belchatow,23.23096395,23.45850971,22.2922343,22.75426715,3,6,6,2,1,0,0.451611255,0.253579462,0.883122149,-0.319762489,7,3,0.72,1,68,58.33333333,1
28,3,2019,Zawiercie,Czarni Radom,23.69422363,22.70865587,21.73417388,22.80033116,4,5,10,9,1,0,1.284305221,-0.192388094,1.258516784,-0.99639365,5,7,-0.88,1,64,56,1
30,3,2019,Belchatow,Jastrzebski,23.04680777,23.10477116,22.72341372,22.11378744,6,3,2,6,0,1,0.002863569,0.561289004,0.998987522,0.273621574,3,3,-0.776,1,56,69.23076923,0
30,3,2019,Olsztyn,Gdansk,21.93785841,22.54700714,23.2138073,23.1255594,10,9,5,3,0,0,-0.490128413,-0.980652082,-0.149029773,-0.95208272,7,7,-0.36,1,37.5,40,0
31,3,2019,Czarni Radom,Zawiercie,22.4069247,23.4753789,22.76026493,21.62733911,5,4,9,10,0,1,-0.353910475,1.227444177,1.093568115,0.563236893,3,3,0.504,1,53.84615385,65.38461538,1
31,3,2019,Bydgoszcz,Cuprum,20.79295312,21.37667487,23.79184492,23.87443099,11,12,14,8,0,0,-1.333038225,-1.235020099,-1.255347347,-1.739386663,7,7,0.12,0,29.16666667,28,0
2,4,2019,Rzeszow,GKS Katowice,23.4510579,21.99203084,22.28788481,22.88440252,8,7,4,11,1,0,0.509319859,-0.496303707,1.089264443,-1.165353427,7,7,-1.08,1,44,48,1
5,4,2019,Gdansk,Olsztyn,23.23760571,21.81695339,22.76711419,23.77104584,9,10,3,5,1,0,-0.184521665,-0.992102731,-0.512451547,-0.423571223,6,6,0.888,1,42.30769231,36,1
5,4,2019,Cuprum,Bydgoszcz,21.5013399,20.4343625,22.89954479,23.43347594,11,12,8,14,1,0,-0.788016079,-1.26643058,-0.775717328,-1.212262838,5,5,0.104,0,30.76923077,28,1
7,4,2019,GKS Katowice,Rzeszow,21.526958,23.76084632,23.30752201,21.76364118,8,7,11,4,0,1,-0.997042966,1.007455887,0.177140877,-0.584623269,5,5,0.264,1,46.15384615,46.15384615,0
7,4,2019,Zawiercie,Czarni Radom,23.83030312,23.42553976,22.80187128,23.25821194,4,5,10,9,0,1,0.581955341,0.11687162,1.206813427,-0.99711492,7,7,-0.8032,1,62.96296296,55.55555556,1
13,4,2019,Kedzierzyn-Kozle,Zawiercie,24.48667571,24.0642425,23.04121525,22.04149703,1,4,1,10,1,1,1.244759102,1.065564273,0.97955677,0.050589514,7,6,0.72,2,88,64.28571429,0
14,4,2019,Czarni Radom,Belchatow,22.54043181,22.17077955,23.60656955,23.17873097,5,6,9,2,0,0,-0.506502704,-0.597709145,1.274854492,-0.455809991,7,7,-0.52,1,53.57142857,53.84615385,1
16,4,2019,Belchatow,Czarni Radom,22.09662364,22.47234544,22.98298478,23.24525564,6,5,2,9,0,1,-0.678167316,-0.205202163,0.199190018,-1.397691936,2,2,0.216,1,51.85185185,55.17241379,1
17,4,2019,Verva Warszawa,Jastrzebski,24.43063977,23.48381693,20.01685082,21.42436328,2,3,7,6,1,1,2.186541537,1.049031203,2.153051533,0.818897259,7,7,0.76,2,76,70.37037037,0
17,4,2019,Zawiercie,Kedzierzyn-Kozle,24.001394,24.13934057,22.18319762,23.1829722,4,1,10,1,1,0,1.252451418,0.595807282,1.565450742,1.532184201,4,4,-0.176,2,65.51724138,84.61538462,0
19,4,2019,Jastrzebski,Verva Warszawa,23.63705354,24.29451182,21.88949063,20.86348066,2,3,6,7,1,0,1.239224962,1.34923323,0.906497719,1.075341985,2,2,-0.208,2,71.42857143,73.07692308,0
24,4,2019,Kedzierzyn-Kozle,Zawiercie,23.47147246,23.1611152,22.50637776,21.9065581,1,4,1,10,1,0,0.676645825,0.801961135,0.383645416,0.440471611,7,7,0.3408,2,85.18518519,63.33333333,1
25,4,2019,Verva Warszawa,Jastrzebski,24.43560945,23.10964283,20.89078453,22.5115925,2,3,7,6,1,0,1.679386584,0.39137997,1.322441227,1.055117807,6,6,0.7664,2,74.07407407,68.96551724,1
25,4,2019,Czarni Radom,Belchatow,22.21787636,22.27729891,23.19620452,22.62638782,5,6,9,2,0,1,-0.364161731,-0.342533853,1.219883593,-0.564647993,7,7,-0.3728,1,53.33333333,53.57142857,1
27,4,2019,Kedzierzyn-Kozle,Verva Warszawa,23.57717796,23.86848756,22.30510221,20.91262762,1,2,1,7,1,1,0.94131666,1.543509267,0.706916333,1.460273588,3,2,-0.08,3,85.71428571,75,1
27,4,2019,Jastrzebski,Zawiercie,22.68771427,22.82889216,22.329274,22.32524648,3,4,6,10,0,0,0.113103976,0.241568908,0.125198175,-0.047622711,2,3,0.56,2,66.66666667,61.29032258,1
1,5,2019,Zawiercie,Jastrzebski,22.18311373,22.71017141,22.42019718,21.7834192,4,3,10,6,0,1,-0.006744874,0.290483181,1.052360593,0.644094246,4,4,-0.648,2,59.375,67.74193548,0
2,5,2019,Verva Warszawa,Kedzierzyn-Kozle,23.61479005,23.42174237,21.2901021,22.36408177,3,1,7,1,0,1,1.034807414,0.953053328,1.257952981,1.425747361,5,5,-0.136,3,72.4137931,86.20689655,0
4,5,2019,Jastrzebski,Zawiercie,22.76813713,22.22649098,21.90673536,22.53615775,2,4,6,10,1,0,0.432386545,-0.205395899,0.30015854,-0.238098169,3,3,0.7184,2,68.75,57.57575758,1
4,5,2019,Kedzierzyn-Kozle,Verva Warszawa,23.80406056,23.42516537,22.42459875,22.09874834,1,3,1,7,1,0,1.362442663,0.227845931,0.765533066,0.968218871,2,2,0.7088,3,86.66666667,70,1
26,10,2019,Olsztyn,Czarni Radom,20,20,20,20,9,5,9,5,0,0,0,0,0,0,7,7,0,0,50,50,1
26,10,2019,Cuprum,Zawiercie,20,20,20,20,12,10,12,4,0,0,0,0,0,0,7,7,0,0,50,50,0
26,10,2019,Verva Warszawa,Bedzin,20,20,20,20,4,11,2,13,0,0,0,0,0,0,7,7,0,0,50,50,1
27,10,2019,Bydgoszcz,Jastrzebski,20,20,20,20,14,6,11,3,0,0,0,0,0,0,7,7,0,0,50,50,0
27,10,2019,GKS Katowice,Rzeszow,20,20,20,20,8,13,8,7,0,0,0,0,0,0,7,7,0,0,50,50,1
27,10,2019,Gdansk,Belchatow,20,20,20,20,8,7,10,6,0,0,0,0,0,0,7,7,0,0,50,50,0
30,10,2019,Rzeszow,Slepsk Suwalki,20.12,20,20.24,20,13,10,7,9,0,0,-0.2,0,0,0,3,7,0,0,0,50,0
30,10,2019,Jastrzebski,Cuprum,21,20.24,19.93333333,20.36,3,12,3,12,1,0,0.6,-0.2,0,0,3,4,0,0,100,0,1
30,10,2019,Bydgoszcz,Verva Warszawa,19.93333333,20.65,21,20.45,14,2,11,2,0,1,-0.6,0.4,-0.6,0,3,4,0,0,0,100,0
30,10,2019,Belchatow,GKS Katowice,20.9,20.24,20.25,20.12,3,4,6,8,1,1,0.4,0.2,0,0,3,3,0,0,100,100,1
30,10,2019,Kedzierzyn-Kozle,Bedzin,20,20.45,20,20.65,8,11,1,13,0,0,0,-0.4,0,-0.4,7,4,0,0,50,0,1
30,10,2019,Gdansk,Czarni Radom,20.25,19.8,20.9,20.08,9,10,10,5,0,0,-0.4,-0.2,-0.4,-0.2,3,4,0,0,0,0,1
31,10,2019,Zawiercie,Olsztyn,20.36,20.08,20.24,19.8,9,7,4,9,1,1,0.2,0.2,0,0,5,5,0,0,100,100,1
2,11,2019,Rzeszow,Olsztyn,20.096,20.364,21.092,20.79,13,8,7,9,0,0,-0.56,-0.24,-0.4,-0.4,3,2,0,0,0,50,0
2,11,2019,Belchatow,Cuprum,21.04,19.52533333,20.48,21.288,2,12,6,12,1,0,0.52,-0.76,0.2,-0.6,3,3,0,0,100,0,0
3,11,2019,GKS Katowice,Gdansk,20.472,21,20.416,20.62,8,7,8,10,0,1,-0.04,0.08,0.2,0,4,4,0,0,50,50,0
3,11,2019,Jastrzebski,Kedzierzyn-Kozle,21.8,21.33333333,19.28,20.8,3,7,3,1,1,1,1.08,0.6,0.6,0,4,4,0,0,100,100,0
4,11,2019,Zawiercie,Bedzin,21.238,21.16,20.492,21.85333333,7,12,4,13,1,0,0.56,-0.92,0.4,-0.92,4,5,0,0,100,0,1
4,11,2019,Verva Warszawa,Slepsk Suwalki,21.52,20.9,20.16,20,3,9,2,9,1,1,0.92,0.4,0.4,0.4,5,5,0,0,100,100,1
5,11,2019,Czarni Radom,Bydgoszcz,19.74,19.74666667,20.864,21.8,11,14,5,11,0,0,-0.56,-1.08,0,0,6,6,0,0,0,0,1
6,11,2019,Kedzierzyn-Kozle,Slepsk Suwalki,22.06666667,21.27,20.90666667,20.8,3,10,1,9,1,0,1.08,-0.08,0.6,-0.08,3,2,0,0,100,50,1
6,11,2019,Bedzin,Jastrzebski,21.228,21.70666667,22.23266667,20.424,12,5,13,3,0,0,-1.136,0.264,0,0.6,2,3,0,0,0,66.66666667,0
7,11,2019,Rzeszow,Bydgoszcz,20.2768,19.83733333,21.6736,21.88,13,14,7,11,0,0,-0.848,-1.064,-0.72,-0.2,5,2,0,0,0,0,1
9,11,2019,Olsztyn,GKS Katowice,21.0912,20.7376,20.832,20.4528,7,8,9,8,1,0,0.208,-0.232,0.2,-0.2,7,6,0,0,66.66666667,33.33333333,1
9,11,2019,Kedzierzyn-Kozle,Zawiercie,22.55333333,21.7404,21.22533333,20.6936,1,5,1,4,1,1,1.264,0.848,0.88,0.2,3,5,0,0,100,100,1
9,11,2019,Jastrzebski,Verva Warszawa,22.36533333,22.016,20.5392,20.678,3,2,3,2,1,1,0.8112,1.136,-0.12,0.6,3,5,0,0,75,100,0
10,11,2019,Cuprum,Rzeszow,19.78026667,21.22144,20.8704,21.40554667,11,12,12,7,1,1,-0.408,-0.0784,-0.2,-0.2,7,3,0,0,33.33333333,25,0
10,11,2019,Czarni Radom,Bedzin,20.232,21.1824,20.7312,22.78613333,10,13,5,13,1,0,-0.248,-1.5088,0.2,-1.136,5,4,0,0,33.33333333,0,1
11,11,2019,Bydgoszcz,Belchatow,19.93653333,20.672,22.504,20.544,14,6,11,6,0,0,-1.4512,0.216,-1.08,0.4,4,7,0,0,0,66.66666667,0
12,11,2019,Jastrzebski,Olsztyn,21.6256,20.99296,21.43136,20.7056,4,5,3,9,0,1,0.04896,0.3664,-0.696,0.08,3,3,0,0,60,75,0
13,11,2019,Cuprum,Czarni Radom,19.77421333,21.1856,21.39632,20.91829333,12,8,12,5,0,1,-0.7264,0.4016,-0.56,-0.56,3,3,0,0,25,50,0
13,11,2019,Bydgoszcz,Zawiercie,20.01589333,22.14232,23.26986667,21.55488,14,7,11,4,0,0,-1.76096,0.2784,-1.464,-0.24,2,4,0,0,0,75,0
14,11,2019,Gdansk,Rzeszow,20.92,21.677152,20.856,21.07443733,8,9,10,7,1,1,0.264,0.33728,0.08,0.24,7,4,0,0,66.66666667,40,1
16,11,2019,Jastrzebski,Slepsk Suwalki,22.23381333,21.516,22.61175467,21.54,6,11,3,9,0,0,-0.560832,-0.464,-1.1568,-0.464,4,7,0,0,50,33.33333333,1
16,11,2019,Zawiercie,Verva Warszawa,22.613856,22.6128,21.643904,20.27573333,5,2,4,2,1,1,0.62272,1.5088,0.72,1.08,3,7,0,0,80,100,0
16,11,2019,GKS Katowice,Cuprum,20.63008,20.61937067,20.48224,22.217056,10,12,8,12,0,0,-0.3856,-0.98112,-0.04,-0.28,7,3,0,0,25,20,0
17,11,2019,Belchatow,Bedzin,21.80426667,21.27925333,20.50186667,23.22890667,6,13,6,13,1,0,0.7728,-1.80704,-0.04,-1.5088,6,7,0,0,75,0,1
17,11,2019,Gdansk,Olsztyn,21.736,22.26103467,20.35146667,21.49781333,7,5,10,9,1,1,0.8112,0.89312,0.664,0.664,3,5,0,0,75,80,0
17,11,2019,Czarni Radom,Kedzierzyn-Kozle,22.04848,23.04266667,21.53463467,21.73026667,8,3,5,1,1,1,0.72128,1.4112,0.76,0.6,4,7,0,0,60,100,0
19,11,2019,Jastrzebski,Bydgoszcz,22.78705067,20.41271467,22.42273707,23.51589333,5,14,3,11,1,0,0.1513344,-1.808768,-0.32544,-0.76,3,6,0.6,0,57.14285714,0,1
20,11,2019,Belchatow,Rzeszow,22.34341333,21.00838827,20.90149333,21.85954987,5,10,6,7,1,0,1.01824,-0.330176,0.368,-0.408,3,6,0,0,80,33.33333333,1
20,11,2019,Zawiercie,Cuprum,22.3310848,20.81549653,21.3951232,21.8936448,6,9,4,12,0,1,0.298176,-0.584896,0.376,-0.024,4,4,0.2,0,66.66666667,33.33333333,1
20,11,2019,Czarni Radom,GKS Katowice,22.37211733,20.624064,22.42770773,20.705792,8,11,5,8,0,0,-0.022976,-0.50848,0.008,-0.36,3,4,0,0,50,20,1
21,11,2019,Kedzierzyn-Kozle,Verva Warszawa,23.63413333,22.17024,22.11754667,20.46058667,1,2,1,2,1,1,1.72896,1.40704,1.104,1.064,4,5,0,0,100,100,0
23,11,2019,Jastrzebski,Zawiercie,22.78964053,22.86486784,22.25818965,20.84943189,4,6,3,4,1,1,0.32106752,0.8385408,-0.060352,0.208,4,3,0,0,62.5,71.42857143,1
23,11,2019,Slepsk Suwalki,Olsztyn,21.54613333,23.10882773,22.232,21.99825067,12,5,9,9,0,1,-0.9712,1.114496,0,0.9312,7,6,0,0,25,83.33333333,1
23,11,2019,Bydgoszcz,GKS Katowice,20.65017173,20.8992512,23.37271467,21.4146336,14,12,11,8,0,0,-1.6470144,-0.806784,-1.5712,-0.688,4,3,0,0,0,16.66666667,0
24,11,2019,Kedzierzyn-Kozle,Belchatow,22.94730667,22.87473067,21.97403733,20.92119467,3,4,1,6,0,1,1.183168,1.414592,0.6832,0.92,3,4,0,0,83.33333333,83.33333333,1
24,11,2019,Cuprum,Gdansk,20.38573056,22.1888,22.51491584,21.58117333,11,8,12,10,0,0,-1.0679168,0.24896,-0.848,0.2,4,7,0,0,28.57142857,60,0
25,11,2019,Verva Warszawa,Czarni Radom,22.016192,22.74769387,20.40846933,22.34216619,2,8,2,5,1,1,1.325632,0.3816192,0.72,-0.048,4,5,0,0,100,57.14285714,1
26,11,2019,Zawiercie,Slepsk Suwalki,21.75856094,22.23690667,21.74621218,22.2356,6,10,4,9,0,1,0.07083264,-0.37696,0.9008,-0.9712,3,3,0,0,62.5,40,1
27,11,2019,Rzeszow,Kedzierzyn-Kozle,21.00671061,23.35784533,22.48763989,21.7125632,12,2,7,1,0,1,-0.8641408,1.5465344,0.024,1.08,7,3,0,0,28.57142857,85.71428571,0
27,11,2019,Olsztyn,Cuprum,22.93706219,20.64191778,22.59860053,23.27859934,6,11,9,12,0,0,0.4915968,-1.45433344,0.36,-0.6192,4,3,0,0,71.42857143,25,1
27,11,2019,GKS Katowice,Bedzin,20.91940096,21.52340267,21.21170688,23.48312533,9,13,8,13,1,0,-0.4454272,-1.845632,-0.232,-1.60704,4,7,0,0,28.57142857,0,1
27,11,2019,Czarni Radom,Jastrzebski,22.46482176,23.29837909,22.87373295,21.27321839,8,3,5,3,0,1,-0.29470464,0.856854016,0.4064,1.08,2,4,0,0,50,66.66666667,0
27,11,2019,Gdansk,Bydgoszcz,23.01770667,20.60013739,21.598272,22.89817173,7,14,10,11,1,0,0.799168,-1.51761152,0.1312,-0.808,3,4,0,0,66.66666667,0,1
28,11,2019,Belchatow,Verva Warszawa,22.43311787,22.6129536,21.73695573,20.59344213,6,2,6,2,0,1,0.5316736,1.6605056,0.8944,1.0512,4,3,0,0,71.42857143,100,1
30,11,2019,Jastrzebski,Belchatow,23.63870327,22.74649429,21.36857471,21.88956459,3,4,3,6,1,1,1.085483213,0.82533888,0.5517184,0.136,3,2,0,0,70,75,1
30,11,2019,Kedzierzyn-Kozle,GKS Katowice,23.24627627,21.73552077,21.77005056,21.6193655,2,9,1,8,1,1,1.43722752,0.04365824,1.14656,-0.3504,3,3,0,0,87.5,37.5,1
1,12,2019,Slepsk Suwalki,Cuprum,22.256192,20.61353423,22.78848,23.82287947,10,11,9,12,0,0,-0.901568,-1.563466752,0.4,-0.89536,5,4,0,0,33.33333333,22.22222222,0
1,12,2019,Zawiercie,Czarni Radom,22.40684875,22.32185741,21.86363641,23.29898636,6,8,4,5,1,0,0.656666112,-0.635763712,1.32064,-0.6384,5,4,0,0,66.66666667,44.44444444,0
2,12,2019,Verva Warszawa,Rzeszow,22.59036288,21.20536849,21.27475371,22.55011191,3,12,2,7,0,0,0.92840448,-0.89131264,1.176,-0.9264,4,5,0,0,87.5,25,1
2,12,2019,Bydgoszcz,Olsztyn,20.68010991,23.54964975,22.67853739,22.17888043,14,5,11,9,0,1,-1.414089216,0.79327744,-1.45696,0.34496,5,5,0,0,0,75,0
3,12,2019,Bedzin,Gdansk,21.86872213,22.77416533,23.78650027,21.4786176,13,7,13,10,0,1,-1.8765056,0.8393344,-0.6,0.76,6,6,0,0,0,71.42857143,0
4,12,2019,Zawiercie,Gdansk,22.125479,23.51933227,22.29090913,22.33289408,7,6,4,10,0,1,0.12533289,1.07146752,0.656512,1.008,3,1,0,0,60,75,0
6,12,2019,Cuprum,Bydgoszcz,21.49082738,20.46408793,22.72497024,22.62282991,10,14,12,11,1,0,-0.650773402,-1.331271373,-1.2784,-0.8464,5,4,0,0,30,0,1
7,12,2019,Rzeszow,Jastrzebski,20.96429479,23.27096262,22.79008953,21.69485977,12,3,7,3,0,1,-1.113050112,1.06838657,-0.1808,1.264,5,7,0,0,22.22222222,72.72727273,0
7,12,2019,GKS Katowice,Verva Warszawa,21.53841661,22.8222903,22.2454924,21.01980297,10,3,8,2,0,1,-0.365073408,1.142723584,0.2144,0.44096,7,5,0,0,33.33333333,88.88888889,0
7,12,2019,Olsztyn,Bedzin,23.3197198,22.64497771,21.66310434,24.32920021,5,13,9,13,1,0,0.834621952,-1.90120448,0.688,-1.685632,5,4,0,0,77.77777778,0,0
8,12,2019,Czarni Radom,Slepsk Suwalki,22.65748593,21.47162027,22.83918909,23.230784,8,11,5,9,1,0,-0.10861097,-1.3212544,-0.07488,-1.37696,7,7,0,0,50,28.57142857,0
8,12,2019,Gdansk,Kedzierzyn-Kozle,23.94879915,23.54702101,22.33298193,21.56604045,4,3,10,1,1,1,1.457174016,1.549782016,0.30496,1.064,4,7,0,0,77.77777778,88.88888889,0
8,12,2019,Belchatow,Zawiercie,22.79719543,22.16704987,21.87165167,22.96606064,6,7,6,4,0,0,0.460271104,-0.499733688,1.11552,-0.4336,7,4,0,0,66.66666667,54.54545455,1
13,12,2019,Bedzin,Rzeszow,22.23598217,19.90476917,23.70336017,23.23207163,13,12,13,7,1,0,-1.320963584,-1.49044009,-0.88,-1.14112,6,6,0,0,11.11111111,20,0
14,12,2019,Slepsk Suwalki,Bydgoszcz,21.49729621,20.03793701,22.3046272,23.09826393,11,14,9,11,1,0,-0.85700352,-1.665017098,-0.28,-1.27712,6,7,0,0,37.5,0,1
14,12,2019,Jastrzebski,GKS Katowice,23.6167701,21.75073329,20.48922115,22.31639392,3,11,3,8,1,0,1.454709256,-0.492058726,0.64137472,-0.68032,7,7,0,0,75,30,1
14,12,2019,Kedzierzyn-Kozle,Olsztyn,24.08761681,22.89577584,22.20283236,21.45048347,2,6,1,9,1,0,1.639825613,0.467697562,1.317248,0.475968,6,7,0,0,90,70,1
